CNT,TIME,FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV
91622,1505.79932,0.4762,1.62769,1505.55225,0.24707,2550,1
91653,1506.30811,0.5085,0.34734,1505.91357,0.39453,2551,1
91663,1506.47217,0.43293,0.36191,1506.32471,0.14746,2552,1
91691,1506.93213,0.48488,0.42875,1506.68604,0.24609,2553,1
91711,1507.26123,0.43097,0.32978,1506.95264,0.30859,2554,1
91724,1507.47412,0.15282,0.32493,1507.27686,0.19727,2555,1
91743,1507.78662,-0.01223,0.32153,1507.53955,0.24707,2556,1
91765,1508.14795,-0.03306,0.23315,1507.80322,0.34473,2557,1
91783,1508.44385,-0.06224,0.23281,1508.16455,0.2793,2558,1
91811,1508.90381,-0.1121,0.24717,1508.46045,0.44336,2559,1
91845,1509.4624,-0.17335,0.22805,1508.92041,0.54199,2560,1
91860,1509.7085,-0.06638,0.35614,1509.479,0.22949,2561,1
91892,1510.23389,-0.05872,0.39505,1509.7251,0.50879,2562,1
91911,1510.54639,-0.09705,0.4773,1510.25049,0.2959,2563,1
91927,1510.80908,-0.16564,0.4601,1510.56299,0.24609,2564,1
91933,1510.90771,-0.18536,0.50049,1510.82568,0.08203,2565,1
91948,1511.15381,-0.21083,0.48438,1510.97412,0.17969,2566,1
91972,1511.54834,0.48253,0.78994,1511.31885,0.22949,2567,1
91996,1511.94287,0.50085,0.28972,1511.7124,0.23047,2568,1
92022,1512.36963,0.46706,0.58531,1512.20557,0.16406,2569,1
92039,1512.64893,0.42215,1.36718,1512.43604,0.21289,2570,1
92069,1513.14209,0.50664,0.39961,1512.86279,0.2793,2571,1
92084,1513.38818,0.55961,0.4515,1513.15869,0.22949,2572,1
92105,1513.73389,0.56135,1.06075,1513.45459,0.2793,2573,1
92135,1514.22607,0.5436,0.39158,1513.79932,0.42676,2574,1
92153,1514.52197,0.4946,0.40717,1514.24268,0.2793,2575,1
92222,1515.65576,0.5195,0.45474,1514.53857,1.11719,2576,1
92242,1515.98389,0.51874,0.47602,1515.67236,0.31152,2577,1
92269,1516.42822,0.46367,0.41087,1516.00049,0.42773,2578,1
92305,1517.01904,0.52191,0.25108,1516.49365,0.52539,2579,1
92351,1517.7749,0.5282,0.42179,1517.08447,0.69043,2580,1
92427,1519.02393,0.48007,0.35362,1517.7915,1.23242,2581,1
92469,1519.71338,0.51087,0.45925,1519.08936,0.62402,2582,1
92509,1520.37061,0.49536,0.46043,1519.73584,0.63477,2583,1
92525,1520.6333,0.5513,0.45309,1520.38721,0.24609,2584,1
92548,1521.01123,0.71136,0.34809,1520.69873,0.3125,2585,1
92598,1521.83252,0.84345,0.239,1521.07666,0.75586,2586,1
92643,1522.57178,0.83488,0.25591,1521.84912,0.72266,2587,1
92681,1523.19775,0.85735,0.89434,1522.63818,0.55957,2588,1
92703,1523.55713,0.84089,0.94485,1523.2124,0.34473,2589,1
92793,1525.03662,0.82728,0.90926,1523.57373,1.46289,2590,1
92815,1525.39893,0.26222,0.81341,1525.20068,0.19824,2591,1
92903,1526.84326,0.13293,0.83531,1525.41357,1.42969,2592,1
92925,1527.20459,0.12163,0.78107,1526.85986,0.34473,2593,1
92943,1527.50049,0.15302,0.23479,1527.27002,0.23047,2594,1
93008,1528.56787,0.15942,0.17072,1527.51709,1.05078,2595,1
93036,1529.02881,0.16261,0.18783,1528.58447,0.44434,2596,1
93119,1530.39209,0.18953,0.2316,1529.05225,1.33984,2597,1
93200,1531.72217,0.39211,0.19387,1530.45752,1.26465,2598,1
93264,1532.77393,0.59923,0.16616,1531.78857,0.98535,2599,1
93300,1533.36572,0.60698,0.16629,1532.79053,0.5752,2600,1
93329,1533.84131,0.79255,0.20657,1533.43115,0.41016,2601,1
93367,1534.46631,0.79208,0.22394,1533.85791,0.6084,2602,1
93440,1535.66553,0.7099,0.4854,1534.53174,1.13379,2603,1
93462,1536.02686,0.52179,0.42334,1535.73096,0.2959,2604,1
93508,1536.78271,0.50375,0.44831,1536.04346,0.73926,2605,1
93580,1537.96533,0.27765,0.47805,1536.84814,1.11719,2606,1
93648,1539.08252,0.20409,0.8307,1538.03076,1.05176,2607,1
93717,1540.21631,0.41216,0.79224,1539.14795,1.06836,2608,1
93775,1541.16846,0.62816,0.81733,1540.28174,0.88672,2609,1
93789,1541.39893,0.72993,0.82321,1541.18506,0.21387,2610,1
93855,1542.48291,0.83197,0.81278,1541.41553,1.06738,2611,1
93874,1542.79541,0.82935,0.80061,1542.49951,0.2959,2612,1
93888,1543.0249,0.75864,0.78827,1542.81299,0.21191,2613,1
93911,1543.40283,0.54526,0.81983,1543.09131,0.31152,2614,1
93941,1543.896,0.53787,0.57559,1543.66553,0.23047,2615,1
93964,1544.27393,0.51656,0.8774,1543.96143,0.3125,2616,1
93998,1544.83252,0.5211,0.44879,1544.48682,0.3457,2617,1
94008,1544.99658,0.42444,0.49401,1544.84814,0.14844,2618,1
94037,1545.47314,0.46904,0.67526,1545.25928,0.21387,2619,1
94067,1545.96533,0.53591,0.92792,1545.53857,0.42676,2620,1
94090,1546.34326,0.4899,0.94159,1546.13037,0.21289,2621,1
94118,1546.80322,0.49959,0.48054,1546.55713,0.24609,2622,1
94149,1547.31299,0.4219,0.39841,1546.81982,0.49316,2623,1
94169,1547.64111,0.03522,0.39979,1547.37842,0.2627,2624,1
94201,1548.16748,0.47612,0.34673,1547.80615,0.36133,2625,1
94221,1548.49756,0.45953,0.37692,1548.18311,0.31445,2626,1
94271,1549.31689,0.43787,0.36367,1548.80811,0.50879,2627,1
94285,1549.54736,0.43789,0.40223,1549.3335,0.21387,2628,1
94313,1550.00732,0.47572,0.36332,1549.76025,0.24707,2629,1
94360,1550.77881,0.47003,0.42668,1550.36865,0.41016,2630,1
94442,1552.12646,0.47844,0.45156,1551.28857,0.83789,2631,1
94459,1552.40576,0.44878,0.55527,1552.14307,0.2627,2632,1
94482,1552.78369,0.47284,0.56671,1552.56982,0.21387,2633,1
94515,1553.32568,0.43405,1.77332,1552.84912,0.47656,2634,1
94576,1554.32764,0.53261,0.44656,1553.88428,0.44336,2635,1
94597,1554.67236,0.51621,0.46194,1554.34424,0.32813,2636,1
94649,1555.52686,0.52645,0.44681,1555.23096,0.2959,2637,1
94678,1556.00342,0.535,0.46772,1555.54346,0.45996,2638,1
94696,1556.29932,0.69395,2.08712,1556.11865,0.18066,2639,1
94733,1556.90771,0.48328,0.47406,1556.56201,0.3457,2640,1
94783,1557.72803,0.49723,0.36414,1557.4165,0.31152,2641,1
94825,1558.41846,0.38078,0.83925,1558.09033,0.32813,2642,1
94841,1558.68213,0.49481,0.91279,1558.43506,0.24707,2643,1
94896,1559.58447,0.5246,0.91794,1559.23975,0.34473,2644,1
94918,1559.9458,0.36804,0.83806,1559.65088,0.29492,2645,1
94925,1560.06201,0.49294,0.94425,1560.01221,0.0498,2646,1
94958,1560.60303,0.47745,0.35823,1560.32373,0.2793,2647,1
94994,1561.19482,0.02702,0.36874,1560.71924,0.47559,2648,1
95025,1561.70361,-0.01476,0.26461,1561.21143,0.49219,2649,1
95061,1562.29541,-0.02962,0.25975,1561.72607,0.56934,2650,1
95089,1562.75537,0.54408,0.41954,1562.55811,0.19727,2651,1
95116,1563.19873,0.47602,0.35173,1562.96924,0.22949,2652,1
95136,1563.53174,0.01412,0.36118,1563.31396,0.21777,2653,1
95175,1564.16846,0.56566,0.46919,1563.79053,0.37793,2654,1
95206,1564.67725,0.62758,0.45292,1564.43115,0.24609,2655,1
95246,1565.33447,0.55593,0.31238,1564.94092,0.39355,2656,1
95260,1565.56494,0.24462,1.88722,1565.49854,0.06641,2657,1
95282,1565.92627,0.46712,1.62655,1565.63037,0.2959,2658,1
95322,1566.5835,0.5771,0.37374,1566.13916,0.44434,2659,1
95373,1567.42139,0.58035,0.33516,1566.59912,0.82227,2660,1
95462,1568.8833,0.48426,0.28605,1567.43701,1.44629,2661,1
95486,1569.27783,0.51337,0.24366,1568.8999,0.37793,2662,1
95505,1569.58936,0.5321,0.19624,1569.29346,0.2959,2663,1
95566,1570.59131,0.53324,0.17057,1569.60596,0.98535,2664,1
95582,1570.854,0.50185,0.30123,1570.60791,0.24609,2665,1
95601,1571.1665,0.49564,0.43143,1570.87061,0.2959,2666,1
95635,1571.7251,0.49319,0.45808,1571.18311,0.54199,2667,1
95672,1572.3335,0.51205,0.37083,1571.7417,0.5918,2668,1
95785,1574.18896,0.49374,0.37845,1572.34912,1.83984,2669,1
95828,1574.896,0.54915,0.26283,1574.25537,0.64063,2670,1
95850,1575.25732,0.54584,0.28255,1574.9126,0.34473,2671,1
95916,1576.34131,0.511,0.35616,1575.27393,1.06738,2672,1
95942,1576.76904,0.48143,0.39125,1576.35791,0.41113,2673,1
95993,1577.60693,0.47967,0.40525,1576.78564,0.82129,2674,1
96053,1578.59229,0.47013,0.35683,1577.62256,0.96973,2675,1
96098,1579.33154,0.4698,0.39719,1578.60889,0.72266,2676,1
96128,1579.82471,0.48321,0.34319,1579.34814,0.47656,2677,1
96151,1580.20264,0.37755,0.42548,1579.84033,0.3623,2678,1
96177,1580.62939,0.37525,0.46114,1580.21826,0.41113,2679,1
96219,1581.31982,0.43781,0.44447,1580.646,0.67383,2680,1
96263,1582.04248,0.47898,0.43989,1581.33545,0.70703,2681,1
96318,1582.9458,0.4923,0.44439,1582.05908,0.88672,2682,1
96358,1583.60303,0.57859,0.41189,1582.9624,0.64063,2683,1
96378,1583.93115,0.56325,0.35267,1583.61963,0.31152,2684,1
96400,1584.29346,0.58501,0.26113,1583.94775,0.3457,2685,1
96437,1584.90088,0.62174,0.1849,1584.30908,0.5918,2686,1
96458,1585.24561,0.51937,0.37634,1584.96631,0.2793,2687,1
96603,1587.62744,0.51748,0.45356,1585.26221,2.36523,2688,1
96680,1588.89307,0.50854,0.4421,1587.64404,1.24902,2689,1
96709,1589.36963,0.5149,0.44782,1588.90967,0.45996,2690,1
96738,1589.84521,0.51546,0.53377,1589.38525,0.45996,2691,1
96811,1591.04443,0.49746,0.56173,1589.86182,1.18262,2692,1
96849,1591.66943,0.49154,0.57713,1591.06104,0.6084,2693,1
96864,1591.91553,0.54071,0.48071,1591.68604,0.22949,2694,1
96880,1592.17822,0.58007,0.33,1591.93213,0.24609,2695,1
96903,1592.55615,0.58156,0.24428,1592.19482,0.36133,2696,1
96928,1592.96729,0.55556,0.2903,1592.57275,0.39453,2697,1
96965,1593.57471,0.54644,0.29494,1592.98291,0.5918,2698,1
97015,1594.396,0.58347,0.34065,1593.59131,0.80469,2699,1
97057,1595.08643,0.58479,0.32769,1594.60986,0.47656,2700,1
97075,1595.38232,0.56585,0.31427,1595.10303,0.2793,2701,1
97087,1595.57959,0.55059,0.34877,1595.39893,0.18066,2702,1
97168,1596.90967,0.54038,0.32726,1595.74365,1.16602,2703,1
97207,1597.55029,0.49594,0.38004,1596.92627,0.62402,2704,1
97268,1598.55225,0.51062,0.3313,1597.56689,0.98535,2705,1
97304,1599.14404,0.48962,0.39137,1598.56885,0.5752,2706,1
97339,1599.71924,0.50801,0.4229,1599.16064,0.55859,2707,1
97365,1600.146,0.58937,0.31919,1599.78467,0.36133,2708,1
97402,1600.75439,0.56704,0.32476,1600.1626,0.5918,2709,1
97430,1601.21436,0.59757,0.33809,1600.77002,0.44434,2710,1
97450,1601.54248,0.46081,0.35302,1601.27979,0.2627,2711,1
97470,1601.87158,0.64767,0.35494,1601.60791,0.26367,2712,1
97488,1602.1665,0.71141,0.36736,1601.88818,0.27832,2713,1
97504,1602.43018,0.69532,0.40221,1602.18311,0.24707,2714,1
97520,1602.69287,0.74054,0.4229,1602.4458,0.24707,2715,1
97539,1603.00439,0.75464,0.42546,1602.70947,0.29492,2716,1
97569,1603.49756,0.6005,0.25603,1603.0708,0.42676,2717,1
97591,1603.85889,0.58869,0.29654,1603.51416,0.34473,2718,1
97608,1604.13818,0.61551,0.26828,1603.87549,0.2627,2719,1
97644,1604.72998,0.61706,0.28223,1604.15479,0.5752,2720,1
97661,1605.00928,0.52804,0.33101,1604.74561,0.26367,2721,1
97676,1605.25537,0.52441,0.2855,1605.0249,0.23047,2722,1
97700,1605.6499,0.54872,0.18779,1605.27197,0.37793,2723,1
97728,1606.10986,0.54802,0.2299,1605.6665,0.44336,2724,1
97752,1606.50342,0.54347,0.23149,1606.12646,0.37695,2725,1
97795,1607.21045,0.55058,0.20103,1606.52002,0.69043,2726,1
97831,1607.80127,0.55846,0.25707,1607.22705,0.57422,2727,1
97856,1608.2124,0.56003,0.29042,1607.81787,0.39453,2728,1
97878,1608.57373,0.36135,0.40663,1608.27783,0.2959,2729,1
97910,1609.09912,0.36745,0.42208,1608.59033,0.50879,2730,1
97932,1609.46143,-0.34093,0.37871,1609.36377,0.09766,2731,1
97949,1609.74072,0.04839,1.09772,1609.57568,0.16504,2732,1
98004,1610.64404,-0.04908,0.67657,1609.80615,0.83789,2733,1
98034,1611.13623,0.45077,0.75549,1610.90674,0.22949,2734,1
98042,1611.26807,0.37326,0.931,1611.20264,0.06543,2735,1
98116,1612.48389,0.53482,0.5259,1611.82666,0.65723,2736,1
98162,1613.23975,0.53759,0.48265,1612.50049,0.73926,2737,1
98260,1614.84912,0.50756,0.35819,1613.25635,1.59277,2738,1
98293,1615.39209,0.53986,0.48961,1614.91553,0.47656,2739,1
98386,1616.91943,0.51192,0.56125,1615.40771,1.51172,2740,1
98466,1618.23389,0.52847,0.55426,1616.93604,1.29785,2741,1
98481,1618.47998,0.59791,0.50467,1618.25049,0.22949,2742,1
98500,1618.79248,0.59801,0.17971,1618.54639,0.24609,2743,1
98531,1619.30127,0.58364,0.18689,1618.80908,0.49219,2744,1
98567,1619.89307,0.51524,0.34583,1619.3667,0.52637,2745,1
98595,1620.35303,0.50369,0.36794,1619.90967,0.44336,2746,1
98622,1620.79639,0.49529,0.33777,1620.36963,0.42676,2747,1
98661,1621.43701,0.46625,0.21549,1620.86182,0.5752,2748,1
98679,1621.73291,0.45148,0.16662,1621.45361,0.2793,2749,1
98696,1622.01221,0.45373,0.17986,1621.74951,0.2627,2750,1
98725,1622.48877,0.48251,0.23766,1622.02881,0.45996,2751,1
98785,1623.47412,0.48786,0.41446,1623.146,0.32813,2752,1
98801,1623.73682,0.47928,0.46929,1623.49072,0.24609,2753,1
98842,1624.41064,0.45695,0.37931,1623.95068,0.45996,2754,1
98878,1625.00244,0.46152,0.40923,1624.42725,0.5752,2755,1
98943,1626.06982,0.46702,0.40007,1625.21533,0.85449,2756,1
98987,1626.79248,0.43298,0.36434,1626.08643,0.70605,2757,1
99014,1627.23682,0.4578,0.34935,1626.80908,0.42773,2758,1
99067,1628.10693,0.52705,0.42703,1627.25244,0.85449,2759,1
99109,1628.79736,0.62643,0.46678,1628.12354,0.67383,2760,1
99142,1629.33936,0.62343,0.48948,1628.81396,0.52539,2761,1
99215,1630.53857,0.57337,0.49167,1629.35596,1.18262,2762,1
99257,1631.22803,0.55372,0.45079,1630.55518,0.67285,2763,1
99316,1632.19775,0.55102,0.44294,1631.24463,0.95313,2764,1
99336,1632.52686,0.50967,0.39844,1632.21436,0.3125,2765,1
99355,1632.83838,0.54096,0.3829,1632.54248,0.2959,2766,1
99372,1633.11768,0.70038,0.35216,1632.85498,0.2627,2767,1
99433,1634.11963,0.76679,0.33733,1633.13428,0.98535,2768,1
99458,1634.53076,0.77529,0.34962,1634.13623,0.39453,2769,1
99480,1634.89209,0.78226,0.30627,1634.54736,0.34473,2770,1
99496,1635.15479,0.7133,0.26967,1634.90869,0.24609,2771,1
99524,1635.61475,0.58955,0.233,1635.22021,0.39453,2772,1
99609,1637.01123,0.56243,0.30133,1635.63135,1.37988,2773,1
99661,1637.86572,0.53145,0.33702,1637.02783,0.83789,2774,1
99711,1638.68701,0.55773,0.26806,1637.88232,0.80469,2775,1
99726,1638.93311,0.58508,0.40095,1638.70361,0.22949,2776,1
99757,1639.44287,0.62847,0.45301,1638.94971,0.49316,2777,1
99779,1639.8042,0.67395,0.4617,1639.4585,0.3457,2778,1
99811,1640.32959,0.6403,0.44779,1639.8208,0.50879,2779,1
99870,1641.29932,0.60624,0.44358,1640.34619,0.95313,2780,1
99918,1642.0874,0.63512,0.34918,1641.31494,0.77246,2781,1
99955,1642.6958,0.605,0.32409,1642.104,0.5918,2782,1
99994,1643.33643,0.59375,0.32971,1642.71143,0.625,2783,1
100027,1643.87842,0.5288,0.3381,1643.35303,0.52539,2784,1
100043,1644.14111,0.46487,0.26638,1643.89502,0.24609,2785,1
100071,1644.60107,0.44878,0.2019,1644.15771,0.44336,2786,1
100090,1644.91357,0.46457,0.26938,1644.61768,0.2959,2787,1
100128,1645.5376,0.51495,0.38538,1644.979,0.55859,2788,1
100205,1646.80225,0.49753,0.34795,1645.5542,1.24805,2789,1
100226,1647.14795,0.50082,0.40121,1646.81885,0.3291,2790,1
100243,1647.42725,0.3911,0.45471,1647.16357,0.26367,2791,1
100272,1647.90283,0.32342,0.48032,1647.44287,0.45996,2792,1
100297,1648.31396,0.36587,0.49098,1647.91943,0.39453,2793,1
100312,1648.56006,0.44511,0.38222,1648.33057,0.22949,2794,1
100373,1649.56201,0.49277,0.34557,1648.57666,0.98535,2795,1
100410,1650.17041,0.50512,0.33052,1649.57861,0.5918,2796,1
100427,1650.44971,0.59172,0.3345,1650.18701,0.2627,2797,1
100466,1651.09033,0.67734,0.26679,1650.46631,0.62402,2798,1
100487,1651.43506,0.6572,0.28075,1651.10693,0.32813,2799,1
100505,1651.73096,0.58099,0.30993,1651.45166,0.2793,2800,1
100528,1652.10889,0.53418,0.30333,1651.74756,0.36133,2801,1
100551,1652.48682,0.52091,0.30098,1652.12549,0.36133,2802,1
100569,1652.78271,0.51918,0.32984,1652.50342,0.2793,2803,1
100626,1653.71924,0.51714,0.3175,1652.79834,0.9209,2804,1
100659,1654.26123,0.51508,0.34239,1653.73486,0.52637,2805,1
100693,1654.81982,0.51655,0.41368,1654.27686,0.54297,2806,1
100719,1655.24658,0.52991,0.8343,1654.88525,0.36133,2807,1
100745,1655.67334,0.51857,0.28235,1655.31201,0.36133,2808,1
100759,1655.90381,0.58124,0.35747,1655.68994,0.21387,2809,1
100797,1656.52783,0.62866,0.40348,1655.92041,0.60742,2810,1
100816,1656.84033,0.60156,0.39056,1656.54443,0.2959,2811,1
100834,1657.13623,0.71963,0.50442,1657.00439,0.13184,2812,1
100862,1657.59619,0.62594,0.48138,1657.34912,0.24707,2813,1
100893,1658.10498,0.59873,0.3681,1657.61182,0.49316,2814,1
100913,1658.43408,0.58214,0.31902,1658.12158,0.3125,2815,1
100971,1659.38623,0.53,0.33331,1658.45068,0.93555,2816,1
100991,1659.71533,0.46971,0.22204,1659.40283,0.3125,2817,1
101010,1660.02783,0.46576,0.16678,1659.73193,0.2959,2818,1
101028,1660.32275,0.45714,0.16492,1660.04346,0.2793,2819,1
101056,1660.78271,0.46619,0.1865,1660.33936,0.44336,2820,1
101084,1661.24268,0.57403,0.39789,1660.84912,0.39355,2821,1
101110,1661.67041,0.60116,0.36011,1661.26025,0.41016,2822,1
101134,1662.06396,0.52959,0.34754,1661.68604,0.37793,2823,1
101149,1662.31104,0.457,0.29038,1662.08057,0.23047,2824,1
101179,1662.80322,0.36601,0.24352,1662.32764,0.47559,2825,1
101209,1663.29639,0.34017,0.19446,1662.81982,0.47656,2826,1
101234,1663.70752,0.35364,0.17524,1663.31299,0.39453,2827,1
101252,1664.00342,0.40519,0.16174,1663.72314,0.28027,2828,1
101287,1664.57764,0.48407,0.22595,1664.01904,0.55859,2829,1
101304,1664.85693,0.55219,0.2402,1664.59424,0.2627,2830,1
101320,1665.11963,0.64268,0.32322,1664.87354,0.24609,2831,1
101375,1666.02393,0.65948,0.33322,1665.13623,0.8877,2832,1
101411,1666.61475,0.64985,0.35999,1666.04053,0.57422,2833,1
101432,1666.95947,0.6434,0.36375,1666.63135,0.32813,2834,1
101448,1667.22314,0.61478,0.34607,1666.97607,0.24707,2835,1
101474,1667.6499,0.5097,0.22957,1667.28857,0.36133,2836,1
101513,1668.29053,0.63105,0.42862,1667.9126,0.37793,2837,1
101521,1668.42236,0.49498,0.36243,1668.35693,0.06543,2838,1
101545,1668.81592,0.49978,0.46018,1668.68506,0.13086,2839,1
101596,1669.65381,0.52481,0.45408,1669.22705,0.42676,2840,1
101606,1669.81885,0.5254,0.44237,1669.67041,0.14844,2841,1
101708,1671.49463,0.5184,0.32199,1670.03174,1.46289,2842,1
101732,1671.88818,0.58343,0.3779,1671.51025,0.37793,2843,1
101753,1672.23389,0.5007,0.30009,1671.90479,0.3291,2844,1
101812,1673.20264,0.54244,0.36648,1672.54541,0.65723,2845,1
101845,1673.74463,0.5329,0.35433,1673.21924,0.52539,2846,1
101871,1674.17236,0.35387,0.34757,1673.81104,0.36133,2847,1
101917,1674.92725,0.3479,0.35895,1674.18799,0.73926,2848,1
101942,1675.33838,0.32936,0.36896,1674.94385,0.39453,2849,1
101965,1675.71631,0.31569,0.38055,1675.35498,0.36133,2850,1
102042,1676.98096,0.38128,0.35682,1675.73291,1.24805,2851,1
102066,1677.37549,0.40993,0.36191,1676.99756,0.37793,2852,1
102115,1678.18018,0.38316,0.38328,1677.39209,0.78809,2853,1
102139,1678.57471,0.37809,0.38963,1678.19678,0.37793,2854,1
102176,1679.18311,0.46301,0.36576,1678.59131,0.5918,2855,1
102200,1679.57666,0.47046,0.41975,1679.19873,0.37793,2856,1
102262,1680.59521,0.4627,0.61762,1680.38232,0.21289,2857,1
102268,1680.69385,0.4854,0.55391,1680.61182,0.08203,2858,1
102308,1681.35107,0.46757,0.46424,1680.95654,0.39453,2859,1
102335,1681.79443,0.55836,0.32335,1681.56494,0.22949,2860,1
102353,1682.09033,0.58395,0.24757,1681.81104,0.2793,2861,1
102393,1682.74756,0.48586,0.32928,1682.10693,0.64063,2862,1
102439,1683.50342,0.41931,0.33291,1682.76416,0.73926,2863,1
102458,1683.81494,0.41526,0.34018,1683.52002,0.29492,2864,1
102505,1684.5874,0.47634,0.42752,1683.83154,0.75586,2865,1
102543,1685.21143,0.47929,0.37287,1684.604,0.60742,2866,1
102580,1685.81982,0.47264,0.29989,1685.22803,0.5918,2867,1
102621,1686.49463,0.46942,0.30024,1685.83643,0.6582,2868,1
102668,1687.26514,0.46069,0.2976,1686.50928,0.75586,2869,1
102710,1687.95557,0.59324,0.46619,1687.33057,0.625,2870,1
102737,1688.39893,0.55661,0.35359,1687.97217,0.42676,2871,1
102763,1688.82568,0.55284,0.27666,1688.41553,0.41016,2872,1
102828,1689.89404,0.55446,0.20761,1688.84229,1.05176,2873,1
102855,1690.3374,0.53384,0.22766,1689.91064,0.42676,2874,1
102897,1691.02783,0.52126,0.2532,1690.354,0.67383,2875,1
102931,1691.58643,0.50143,0.30441,1691.04346,0.54297,2876,1
102952,1691.93115,0.48501,0.31717,1691.60205,0.3291,2877,1
102974,1692.29248,0.46239,0.15385,1691.99658,0.2959,2878,1
103008,1692.85107,0.46663,0.0957,1692.30908,0.54199,2879,1
103031,1693.229,0.53441,0.29048,1692.9165,0.3125,2880,1
103071,1693.88623,0.57821,0.51519,1693.29443,0.5918,2881,1
103094,1694.26416,0.5328,0.56335,1693.90283,0.36133,2882,1
103108,1694.49365,0.48375,1.81256,1694.37842,0.11523,2883,1
103139,1695.00342,0.53754,0.51704,1694.55908,0.44434,2884,1
103181,1695.69287,0.54102,0.24785,1695.06885,0.62402,2885,1
103212,1696.20264,0.53438,0.26713,1695.70947,0.49316,2886,1
103228,1696.46533,0.56071,0.25372,1696.21924,0.24609,2887,1
103263,1697.04053,0.56008,0.2566,1696.48193,0.55859,2888,1
103282,1697.35205,0.47572,0.32846,1697.10596,0.24609,2889,1
103302,1697.68115,0.36509,0.29054,1697.36865,0.3125,2890,1
103322,1698.00928,0.30968,0.34472,1697.69678,0.3125,2891,1
103364,1698.69971,0.31482,0.35787,1698.02588,0.67383,2892,1
103380,1698.9624,0.36791,0.34599,1698.71533,0.24707,2893,1
103411,1699.47119,0.56061,0.17775,1699.02783,0.44336,2894,1
103434,1699.84912,0.55602,0.13526,1699.48779,0.36133,2895,1
103455,1700.19482,0.53259,0.16087,1699.86572,0.3291,2896,1
103566,1702.01807,0.47119,0.25487,1700.21045,1.80762,2897,1
103602,1702.60889,0.47588,0.27124,1702.03467,0.57422,2898,1
103627,1703.02002,0.41869,0.2725,1702.62549,0.39453,2899,1
103665,1703.64404,0.40372,0.29562,1703.03662,0.60742,2900,1
103710,1704.3833,0.41882,0.37306,1703.66064,0.72266,2901,1
103754,1705.10596,0.42804,0.38674,1704.40088,0.70508,2902,1
103771,1705.38525,0.5174,0.43408,1705.12256,0.2627,2903,1
103793,1705.74756,0.55452,0.42948,1705.40186,0.3457,2904,1
103822,1706.22314,0.55539,0.42359,1705.76318,0.45996,2905,1
103840,1706.51904,0.62521,0.50123,1706.28955,0.22949,2906,1
103880,1707.17627,0.52134,0.3513,1706.58545,0.59082,2907,1
103904,1707.5708,0.53484,0.18549,1707.2417,0.3291,2908,1
103926,1707.93213,0.57196,0.10043,1707.5874,0.34473,2909,1
103954,1708.39209,0.60076,0.09359,1707.94873,0.44336,2910,1
103969,1708.63818,0.56229,0.14747,1708.40869,0.22949,2911,1
103990,1708.98389,0.51157,0.24559,1708.65479,0.3291,2912,1
104025,1709.55811,0.49373,0.29229,1709.00049,0.55762,2913,1
104063,1710.18311,0.51743,0.30945,1709.57471,0.6084,2914,1
104092,1710.65869,0.49092,0.33829,1710.19873,0.45996,2915,1
104163,1711.82568,0.4888,0.40828,1710.67529,1.15039,2916,1
104187,1712.22021,0.49915,0.37317,1711.84229,0.37793,2917,1
104216,1712.69678,0.49079,0.41954,1712.23682,0.45996,2918,1
104238,1713.05811,0.49613,0.36891,1712.7124,0.3457,2919,1
104248,1713.22217,0.58141,0.42149,1713.07373,0.14844,2920,1
