label	x	y	start	end	duration
fixation	21.914423877994217	56.11052960157394	1565625366780000.0	1565625366970000.0	190.0
saccade	22.487077862024307	64.50291872024536	1565625367320000.0	1565625367430000.0	110.0
fixation	21.67949262075126	64.42568004131317	1565625367440000.0	1565625367610000.0	170.0
saccade	52.87640690803528	53.3054918050766	1565625367880000.0	1565625368000000.0	120.0
fixation	53.11299508268183	51.66846703399312	1565625368010000.0	1565625368120000.0	110.0
saccade	53.404837846755974	51.59376561641693	1565625368100000.0	1565625368110000.0	10.0
fixation	53.40937831822564	51.88194250359255	1565625368120000.0	1565625368300000.0	180.0
saccade	56.77640736103058	51.203179359436035	1565625368390000.0	1565625368430000.0	40.0
fixation	56.76702008797572	51.55807114564456	1565625368440000.0	1565625368580000.0	140.0
saccade	59.7855269908905	51.7853319644928	1565625368590000.0	1565625368620000.0	30.0
fixation	59.48674827814102	52.40925058722496	1565625368630000.0	1565625368840000.0	210.0
saccade	56.51610791683197	53.020188212394714	1565625368830000.0	1565625368860000.0	30.0
fixation	54.251833898680545	52.95197835990361	1565625368880000.0	1565625369020000.0	140.0
saccade	54.059678316116326	53.21304202079773	1565625369060000.0	1565625369090000.0	30.0
fixation	54.11003863811493	53.16696333885193	1565625369100000.0	1565625369360000.0	260.0
saccade	53.80011796951294	54.25933599472046	1565625369340000.0	1565625369360000.0	20.0
fixation	53.17242910733094	56.24095024289311	1565625369370000.0	1565625369770000.0	400.0
saccade	67.49062240123749	51.668211817741394	1565625369760000.0	1565625369820000.0	60.0
fixation	67.49437178174655	50.618435442447655	1565625369830000.0	1565625369950000.0	120.0
saccade	67.05844402313232	50.72124600410461	1565625369930000.0	1565625369940000.0	10.0
fixation	66.90079644322395	50.98938375711441	1565625369950000.0	1565625370160000.0	210.0
saccade	53.80713641643524	63.23467791080475	1565625370230000.0	1565625370300000.0	70.0
fixation	53.51381544023752	66.00767187774181	1565625370310000.0	1565625370470000.0	160.0
saccade	55.86543381214142	64.51745927333832	1565625370500000.0	1565625370530000.0	30.0
fixation	55.64481643113223	64.37513489614835	1565625370540000.0	1565625370770000.0	230.0
saccade	53.66799235343933	60.43054461479187	1565625370760000.0	1565625370800000.0	40.0
fixation	53.07082879543304	56.85596716403961	1565625370810000.0	1565625371070000.0	260.0
saccade	56.07416033744812	75.5972146987915	1565625371260000.0	1565625371340000.0	80.0
fixation	55.975647601816384	75.52175256941054	1565625371350000.0	1565625371540000.0	190.0
saccade	54.057878255844116	73.02502691745758	1565625371580000.0	1565625371630000.0	50.0
fixation	52.975965440273285	68.6371885240078	1565625371640000.0	1565625371850000.0	210.0
saccade	9.751969575881956	12.707369029521944	1565625372230000.0	1565625372380000.0	150.0
fixation	10.042386129498484	13.607849031686785	1565625372390000.0	1565625372550000.0	160.0
saccade	9.687889367341997	12.928992509841919	1565625372750000.0	1565625372820000.0	70.0
fixation	9.430904453620316	12.15310173574835	1565625372830000.0	1565625372990000.0	160.0
saccade	9.44364070892334	11.867780610919	1565625372970000.0	1565625372980000.0	10.0
fixation	8.724639148396605	10.928660937968422	1565625372990000.0	1565625373170000.0	180.0
saccade	8.721587806940079	10.243701934814453	1565625373150000.0	1565625373160000.0	10.0
fixation	8.262937316404921	9.683087614497968	1565625373170000.0	1565625373470000.0	300.0
saccade	8.060095831751822	17.623311281204227	1565625385250000.0	1565625385570000.0	320.0
fixation	7.55097171799703	16.84452552687038	1565625385590000.0	1565625385940000.0	350.0
saccade	7.222023233771324	16.919027268886563	1565625385920000.0	1565625385930000.0	10.0
fixation	7.4234211817383775	16.658694350293704	1565625385940000.0	1565625386090000.0	150.0
saccade	10.003340616822245	22.031015902757645	1565625386140000.0	1565625386170000.0	30.0
fixation	9.475233778357506	21.321652183930077	1565625386190000.0	1565625386340000.0	150.0
saccade	17.428289353847507	17.798225581645966	1565625386460000.0	1565625386540000.0	80.0
fixation	11.27854180522263	15.55690821260214	1565625386550000.0	1565625386720000.0	170.0
saccade	10.958296060562134	14.926360547542572	1565625386770000.0	1565625386810000.0	40.0
fixation	10.645950442323318	14.698786632372785	1565625386820000.0	1565625386950000.0	130.0
saccade	33.58364105224609	16.055748611688617	1565625387440000.0	1565625387640000.0	200.0
fixation	35.140238453944534	16.322740881393358	1565625387650000.0	1565625387770000.0	120.0
saccade	34.85264629125595	17.361267656087875	1565625387750000.0	1565625387770000.0	20.0
fixation	36.78162763516108	18.203597714503605	1565625387780000.0	1565625387940000.0	160.0
saccade	56.37255311012268	18.127684295177463	1565625388110000.0	1565625388210000.0	100.0
fixation	54.89353175674166	19.080707696931704	1565625388220000.0	1565625388360000.0	140.0
saccade	23.00567626953125	22.09949269890785	1565625388630000.0	1565625388760000.0	130.0
fixation	22.108814120292664	23.32505039297617	1565625388770000.0	1565625388910000.0	140.0
saccade	21.732236444950104	23.021800071001053	1565625388940000.0	1565625388960000.0	20.0
fixation	22.056406470281736	22.628416387098174	1565625388970000.0	1565625389120000.0	150.0
saccade	21.968243271112442	22.13621735572815	1565625389090000.0	1565625389110000.0	20.0
fixation	21.681432213102063	21.730615943670273	1565625389120000.0	1565625389260000.0	140.0
saccade	21.581687778234482	21.858640760183334	1565625389240000.0	1565625389250000.0	10.0
fixation	21.885272348299626	22.14859831146896	1565625389260000.0	1565625389430000.0	170.0
saccade	21.939877420663834	21.45242691040039	1565625389410000.0	1565625389420000.0	10.0
fixation	21.774962420264877	21.43615453193585	1565625389430000.0	1565625389550000.0	120.0
saccade	21.86780497431755	21.745710074901577	1565625389600000.0	1565625389630000.0	30.0
fixation	21.87549349936572	22.32492789626121	1565625389640000.0	1565625389750000.0	110.0
saccade	21.62356525659561	21.691212058067322	1565625389820000.0	1565625389840000.0	20.0
fixation	21.813733104084214	21.71069955719369	1565625389850000.0	1565625390150000.0	300.0
saccade	58.035367727279656	17.63271987438202	1565625390680000.0	1565625390890000.0	210.0
fixation	57.42711573839188	16.75699677850519	1565625390900000.0	1565625391050000.0	150.0
saccade	54.16091680526733	20.03554254770279	1565625391040000.0	1565625391060000.0	20.0
fixation	53.936006701909584	21.54249451481379	1565625391070000.0	1565625391200000.0	130.0
saccade	53.6317378282547	21.703778952360157	1565625391180000.0	1565625391190000.0	10.0
fixation	53.85628028048409	21.539382222625946	1565625391200000.0	1565625391390000.0	190.0
saccade	53.33887934684754	22.544364631175995	1565625391650000.0	1565625391730000.0	80.0
fixation	52.998397567055434	23.453662138093602	1565625391740000.0	1565625391850000.0	110.0
saccade	54.049769043922424	25.38750767707825	1565625392250000.0	1565625392360000.0	110.0
fixation	53.527127632073004	24.598555639386177	1565625392370000.0	1565625392510000.0	140.0
saccade	56.09913170337677	19.626376777887344	1565625392690000.0	1565625392770000.0	80.0
fixation	59.10217653621327	19.132589210163463	1565625392780000.0	1565625392890000.0	110.0
saccade	63.41542899608612	19.32805329561233	1565625392960000.0	1565625393040000.0	80.0
fixation	69.77100685238838	19.993871934711933	1565625393050000.0	1565625393260000.0	210.0
saccade	57.28799998760224	57.24460482597351	1565625393260000.0	1565625393340000.0	80.0
fixation	57.524295286698774	56.97195800867948	1565625393350000.0	1565625393460000.0	110.0
saccade	56.57503604888916	57.47395753860474	1565625393490000.0	1565625393520000.0	30.0
fixation	56.60987062887712	57.85052559592507	1565625393540000.0	1565625393650000.0	110.0
saccade	23.00427034497261	59.050333499908454	1565625393670000.0	1565625393760000.0	90.0
fixation	23.52737102370996	59.0653731272771	1565625393770000.0	1565625393900000.0	130.0
saccade	23.038770258426666	57.764750719070435	1565625393880000.0	1565625393900000.0	20.0
fixation	21.289517590776086	58.2680119201541	1565625393910000.0	1565625394080000.0	170.0
saccade	10.49741767346859	41.03803187608719	1565625394440000.0	1565625394610000.0	170.0
fixation	11.588264536112547	43.39037959774336	1565625394620000.0	1565625394740000.0	120.0
saccade	18.765766173601147	30.248650908470157	1565625394730000.0	1565625394770000.0	40.0
fixation	23.261852469295263	24.31774428114295	1565625394780000.0	1565625394950000.0	170.0
saccade	22.950078547000885	24.38701540231705	1565625394930000.0	1565625394940000.0	10.0
fixation	23.4952236024233	24.526431984626328	1565625394950000.0	1565625395080000.0	130.0
saccade	37.55018562078476	20.0765922665596	1565625395100000.0	1565625395160000.0	60.0
fixation	36.81588796898723	20.541173033416268	1565625395170000.0	1565625395340000.0	170.0
saccade	11.28193661570549	10.50582081079483	1565625395930000.0	1565625396130000.0	200.0
fixation	10.765755238632359	8.652886934578419	1565625396140000.0	1565625396260000.0	120.0
saccade	3.789927437901497	41.832137107849114	1565625396610000.0	1565625396770000.0	160.0
fixation	3.576359059661627	41.524606198072426	1565625396780000.0	1565625396900000.0	120.0
saccade	11.77913099527359	10.007398575544356	1565625397110000.0	1565625397200000.0	90.0
fixation	10.966353366772331	11.311136931180954	1565625397210000.0	1565625397340000.0	130.0
saccade	10.937148332595825	11.903458088636398	1565625397310000.0	1565625397330000.0	20.0
fixation	11.130946315824986	12.100527621805668	1565625397340000.0	1565625397640000.0	300.0
saccade	10.243311524391174	33.70941579341889	1565625397680000.0	1565625397740000.0	60.0
fixation	8.581313987572987	43.7197744846344	1565625397750000.0	1565625397870000.0	120.0
saccade	8.349839597940445	42.568886280059814	1565625397870000.0	1565625397890000.0	20.0
fixation	9.166570466298325	43.639918703299294	1565625397900000.0	1565625398040000.0	140.0
saccade	9.166637063026428	43.11702251434326	1565625398090000.0	1565625398120000.0	30.0
fixation	9.250433946197683	43.90610293908553	1565625398140000.0	1565625398250000.0	110.0
saccade	9.348957985639572	44.13760304450989	1565625398320000.0	1565625398360000.0	40.0
fixation	9.495521572075392	45.3942231441799	1565625398370000.0	1565625398570000.0	200.0
saccade	9.144865721464155	44.93012428283691	1565625398570000.0	1565625398590000.0	20.0
fixation	9.550601645157887	45.988776592107925	1565625398600000.0	1565625398740000.0	140.0
saccade	25.561389327049252	16.241812705993652	1565625398990000.0	1565625399140000.0	150.0
fixation	26.02683294277925	17.019526660442352	1565625399150000.0	1565625399280000.0	130.0
saccade	25.93211233615875	17.046539485454563	1565625399260000.0	1565625399270000.0	10.0
fixation	25.837752893567085	18.764953836798668	1565625399280000.0	1565625399600000.0	320.0
saccade	53.80259156227112	10.394922271370886	1565625400180000.0	1565625400400000.0	220.0
fixation	53.5670963426431	11.565437012662489	1565625400410000.0	1565625400530000.0	120.0
saccade	28.21871489286423	11.828866600990295	1565625400700000.0	1565625400800000.0	100.0
fixation	26.29288687155797	12.554431276825756	1565625400810000.0	1565625400940000.0	130.0
saccade	37.121251225471504	12.510980665683745	1565625401070000.0	1565625401120000.0	50.0
fixation	36.84123046696186	12.661531451158226	1565625401130000.0	1565625401300000.0	170.0
saccade	22.61621654033661	16.726819425821304	1565625401380000.0	1565625401430000.0	50.0
fixation	22.476075305825187	15.976168357190632	1565625401440000.0	1565625401670000.0	230.0
saccade	24.558357894420624	11.592463031411171	1565625401740000.0	1565625401800000.0	60.0
fixation	24.797427823597733	11.653273857452653	1565625401810000.0	1565625402040000.0	230.0
saccade	22.35020101070404	18.663536757230762	1565625402070000.0	1565625402130000.0	60.0
fixation	22.085626870393753	15.751675913731255	1565625402140000.0	1565625402300000.0	160.0
saccade	22.74501770734787	17.00260192155838	1565625402300000.0	1565625402330000.0	30.0
fixation	24.936853287120663	21.722927875816822	1565625402340000.0	1565625402470000.0	130.0
saccade	24.829260259866714	27.368366718292236	1565625402450000.0	1565625402490000.0	40.0
fixation	25.02946496009827	22.852145582437515	1565625402500000.0	1565625402710000.0	210.0
saccade	25.22229179739952	23.091447353363037	1565625402690000.0	1565625402700000.0	10.0
fixation	25.138192623853683	23.014824142058693	1565625402710000.0	1565625402870000.0	160.0
saccade	24.69181939959526	20.659399032592773	1565625402840000.0	1565625402870000.0	30.0
fixation	23.0228864070442	14.071521225074925	1565625402880000.0	1565625403070000.0	190.0
saccade	53.6384105682373	25.101175904273987	1565625403500000.0	1565625403750000.0	250.0
fixation	53.90719663013112	24.638295783237982	1565625403760000.0	1565625403880000.0	120.0
saccade	54.46940660476685	40.37332981824875	1565625404160000.0	1565625404300000.0	140.0
fixation	55.50990368311222	37.72178057294626	1565625404310000.0	1565625404590000.0	280.0
saccade	55.90014159679413	50.08835792541504	1565625404630000.0	1565625404680000.0	50.0
fixation	55.69257438182831	50.192682842413575	1565625404690000.0	1565625404840000.0	150.0
saccade	55.63182830810547	50.38422793149948	1565625404820000.0	1565625404830000.0	10.0
fixation	55.89289292693138	51.27195194363594	1565625404840000.0	1565625405010000.0	170.0
saccade	22.30170741677284	56.26201331615448	1565625405400000.0	1565625405700000.0	300.0
fixation	23.888872216145202	52.50573794047038	1565625405710000.0	1565625405860000.0	150.0
saccade	23.62654879689217	53.29158306121826	1565625405920000.0	1565625405950000.0	30.0
fixation	23.80340873048856	52.18053345496838	1565625405960000.0	1565625406100000.0	140.0
saccade	23.27382192015648	66.82217717170714	1565625406100000.0	1565625406130000.0	30.0
fixation	23.15625580959022	66.64502713829279	1565625406140000.0	1565625406310000.0	170.0
saccade	23.1131374835968	66.55377745628357	1565625406290000.0	1565625406300000.0	10.0
fixation	24.45969376713037	64.66811199982959	1565625406310000.0	1565625406560000.0	250.0
saccade	23.742852360010147	68.59342157840729	1565625406610000.0	1565625406660000.0	50.0
fixation	24.036759231239557	76.43882967531681	1565625406670000.0	1565625406840000.0	170.0
saccade	24.2704376578331	75.9867250919342	1565625406930000.0	1565625406960000.0	30.0
fixation	26.49297694365184	77.15988357861835	1565625406970000.0	1565625407130000.0	160.0
saccade	54.18994724750519	78.10569405555725	1565625407300000.0	1565625407420000.0	120.0
fixation	53.39316725730896	78.20952886884862	1565625407430000.0	1565625407540000.0	110.0
saccade	53.697165846824646	77.90016531944275	1565625407530000.0	1565625407560000.0	30.0
fixation	55.60644077403205	76.46240996462959	1565625407570000.0	1565625407720000.0	150.0
saccade	55.091309547424316	66.07584059238435	1565625407870000.0	1565625407930000.0	60.0
fixation	56.091185808181756	64.23755705356598	1565625407940000.0	1565625408150000.0	210.0
saccade	55.12592494487762	53.99627685546875	1565625408140000.0	1565625408180000.0	40.0
fixation	55.63854724168778	53.558866892542156	1565625408190000.0	1565625408340000.0	150.0
saccade	55.634498596191406	53.62589359283447	1565625408320000.0	1565625408330000.0	10.0
fixation	55.97156435251236	52.42238367597261	1565625408340000.0	1565625408460000.0	120.0
saccade	69.08217668533325	51.16866528987885	1565625408710000.0	1565625408790000.0	80.0
fixation	67.84141510725021	51.4463389913241	1565625408810000.0	1565625408930000.0	120.0
saccade	62.67150640487671	38.468421995639794	1565625409210000.0	1565625409330000.0	120.0
fixation	56.70384685198465	38.19490750630697	1565625409340000.0	1565625409490000.0	150.0
saccade	56.01741075515747	66.22709035873413	1565625409730000.0	1565625409830000.0	100.0
