right_pupil_validity;right_gaze_point_on_display_area;left_gaze_origin_validity;system_time_stamp;right_gaze_origin_in_user_coordinate_system;left_gaze_point_in_user_coordinate_system;left_gaze_origin_in_user_coordinate_system;left_pupil_validity;right_pupil_diameter;left_gaze_origin_in_trackbox_coordinate_system;right_gaze_point_in_user_coordinate_system;left_pupil_diameter;right_gaze_origin_validity;left_gaze_point_validity;right_gaze_point_validity;left_gaze_point_on_display_area;right_gaze_origin_in_trackbox_coordinate_system;device_time_stamp 
1;(0.10412852466106415, 0.7690600752830505);1;1.56466617337e+15;(-14.195448875427246, 92.75019836425781, 625.9909057617188);(-255.03456115722656, 95.86972045898438, 26.84784507751465);(-74.9189224243164, 87.1653823852539, 620.8753051757812);1;3.09568786621;(0.6654874682426453, 0.23695947229862213, 0.46284887194633484);(-236.33526611328125, 89.73856353759766, 24.61627960205078);3.39678955078;1;1;1;(0.0728064551949501, 0.7496306896209717);(0.5258175730705261, 0.2228710651397705, 0.4659680128097534);495042155
1;(0.10243894904851913, 0.7685311436653137);1;1.56466617339e+15;(-14.393839836120605, 92.75079345703125, 625.9879150390625);(-255.77215576171875, 96.60668182373047, 27.116071701049805);(-74.96013641357422, 87.14562225341797, 620.8490600585938);1;3.09791564941;(0.6655893921852112, 0.23700807988643646, 0.46280163526535034);(-237.34397888183594, 89.90552520751953, 24.67702293395996);3.3996887207;1;1;1;(0.07157094776630402, 0.7472952008247375);(0.526269793510437, 0.2228657305240631, 0.4659712016582489);495053258
1;(0.10024212300777435, 0.774617075920105);1;1.5646661734e+15;(-14.54841423034668, 92.72248077392578, 625.896484375);(-255.7848358154297, 97.93553924560547, 27.5997314453125);(-75.12950897216797, 87.05147552490234, 620.7235717773438);1;3.10079956055;(0.6660135388374329, 0.23724006116390228, 0.46256908774375916);(-238.65548706054688, 87.98502349853516, 23.97803497314453);3.40646362305;1;1;1;(0.07154971361160278, 0.743084192276001);(0.5266270041465759, 0.2229088693857193, 0.46578919887542725);495064361
1;(0.10027412325143814, 0.7754451632499695);1;1.56466617341e+15;(-14.851044654846191, 92.61129760742188, 625.7228393554688);(-254.66859436035156, 98.67817687988281, 27.870067596435547);(-75.44906616210938, 86.83910369873047, 620.4851684570312);1;3.10900878906;(0.6668151021003723, 0.2377835065126419, 0.46211791038513184);(-238.63636779785156, 87.72370910644531, 23.8829345703125);3.42132568359;1;1;1;(0.07341950386762619, 0.7407307028770447);(0.5273270606994629, 0.22316500544548035, 0.46542713046073914);495075464
1;(0.10092006623744965, 0.776028573513031);1;1.56466617342e+15;(-15.038966178894043, 92.5167007446289, 625.62451171875);(-255.0122528076172, 99.64143371582031, 28.220670700073242);(-75.54586029052734, 86.7546615600586, 620.4154663085938);1;3.10069274902;(0.6670576333999634, 0.23801080882549286, 0.4619808495044708);(-238.250732421875, 87.53960418701172, 23.815950393676758);3.4186706543;1;1;1;(0.07284384965896606, 0.7376782894134521);(0.5277618169784546, 0.22340606153011322, 0.4652138650417328);495086567
1;(0.10069981962442398, 0.7747378945350647);1;1.56466617343e+15;(-15.17917537689209, 92.43138885498047, 625.5592651367188);(-255.92630004882812, 98.3905029296875, 27.76536750793457);(-75.69086456298828, 86.630615234375, 620.3219604492188);1;3.10539245605;(0.6674180030822754, 0.23834863305091858, 0.4617975950241089);(-238.38221740722656, 87.9468994140625, 23.964183807373047);3.41804504395;1;1;1;(0.07131277024745941, 0.7416423559188843);(0.5280860066413879, 0.22363431751728058, 0.4650666415691376);495097670
1;(0.10147669166326523, 0.7742242813110352);1;1.56466617344e+15;(-15.452079772949219, 92.27212524414062, 625.4776000976562);(-256.4980163574219, 96.85196685791016, 27.205368041992188);(-75.97535705566406, 86.38716125488281, 620.1873168945312);1;3.10917663574;(0.6681116223335266, 0.23903276026248932, 0.46153441071510315);(-237.91842651367188, 88.10894775390625, 24.02316665649414);3.42523193359;1;1;1;(0.07035510241985321, 0.7465180158615112);(0.528714656829834, 0.2240784913301468, 0.4648718237876892);495108774
1;(0.10114029049873352, 0.7787729501724243);1;1.56466617345e+15;(-15.600505828857422, 92.20085906982422, 625.4581909179688);(-257.3074035644531, 96.55858612060547, 27.098573684692383);(-76.06716918945312, 86.31733703613281, 620.1635131835938);1;3.11926269531;(0.6683298945426941, 0.23923525214195251, 0.4614907205104828);(-238.1192626953125, 86.67356872558594, 23.5007266998291);3.42266845703;1;1;1;(0.06899932026863098, 0.7474477291107178);(0.5290550589561462, 0.22428463399410248, 0.4648198187351227);495119877
1;(0.10184494405984879, 0.7833501696586609);1;1.56466617346e+15;(-15.732654571533203, 92.1552963256836, 625.4664306640625);(-257.8173828125, 97.18749237060547, 27.32748031616211);(-76.2025146484375, 86.22427368164062, 620.1563110351562);1;3.12408447266;(0.6686438322067261, 0.239515483379364, 0.4614836573600769);(-237.6986083984375, 85.22917938232422, 22.975011825561523);3.42802429199;1;1;1;(0.06814509630203247, 0.7454546689987183);(0.5293564796447754, 0.2244253009557724, 0.4648294746875763);495130980
1;(0.10178905725479126, 0.7820737361907959);1;1.56466617347e+15;(-15.973692893981934, 92.0831527709961, 625.4984741210938);(-258.0235900878906, 97.71798706054688, 27.520551681518555);(-76.475341796875, 86.07300567626953, 620.1578369140625);1;3.12614440918;(0.6692715287208557, 0.23997603356838226, 0.4615114629268646);(-237.73196411132812, 85.63197326660156, 23.121601104736328);3.44004821777;1;1;1;(0.0677996501326561, 0.7437735199928284);(0.5299052000045776, 0.22465619444847107, 0.4648839235305786);495142083
1;(0.10048149526119232, 0.7797312140464783);1;1.56466617348e+15;(-16.115514755249023, 92.0607681274414, 625.5233154296875);(-258.3932189941406, 97.53619384765625, 27.454395294189453);(-76.55575561523438, 86.04821014404297, 620.160888671875);1;3.13313293457;(0.6694555282592773, 0.24005231261253357, 0.4615301489830017);(-238.5125732421875, 86.37120056152344, 23.39066505432129);3.44140625;1;1;1;(0.0671805664896965, 0.7443497180938721);(0.5302274227142334, 0.22473376989364624, 0.46493372321128845);495153186
1;(0.09750577062368393, 0.7783710360527039);1;1.5646661735e+15;(-16.215513229370117, 92.05438995361328, 625.5419311523438);(-256.5906677246094, 97.44129180908203, 27.419828414916992);(-76.69133758544922, 86.01992797851562, 620.160400390625);1;3.12181091309;(0.6697671413421631, 0.24013715982437134, 0.4615544378757477);(-240.2890625, 86.8003921508789, 23.546890258789062);3.44882202148;1;1;1;(0.0701998621225357, 0.7446504235267639);(0.5304544568061829, 0.22476032376289368, 0.4649737477302551);495164289
1;(0.0982033833861351, 0.7805066704750061);1;1.56466617351e+15;(-16.421873092651367, 92.08504486083984, 625.6008911132812);(-256.4243469238281, 96.88203430175781, 27.216299057006836);(-76.92416381835938, 86.01421356201172, 620.1943359375);1;3.11743164062;(0.6702919006347656, 0.24016645550727844, 0.4616762697696686);(-239.87257385253906, 86.12644958496094, 23.301593780517578);3.44548034668;1;1;1;(0.07047849893569946, 0.7464226484298706);(0.5309211611747742, 0.22469137609004974, 0.4651099741458893);495175392
1;(0.09971114248037338, 0.7823583483695984);1;1.56466617352e+15;(-16.542116165161133, 92.12139129638672, 625.6585693359375);(-254.9583282470703, 96.84709167480469, 27.203584671020508);(-76.99222564697266, 86.01776123046875, 620.2178344726562);1;3.10485839844;(0.6704413890838623, 0.2401648312807083, 0.461740106344223);(-238.9724884033203, 85.54219818115234, 23.088943481445312);3.45774841309;1;1;1;(0.07293407618999481, 0.746533215045929);(0.5311914682388306, 0.2246054857969284, 0.4652409553527832);495186495
1;(0.10365265607833862, 0.7786054611206055);1;1.56466617353e+15;(-16.64754867553711, 92.14690399169922, 625.700927734375);(-256.79388427734375, 97.24466705322266, 27.348302841186523);(-77.09793853759766, 86.03453063964844, 620.2545776367188);1;3.11528015137;(0.6706732511520386, 0.24012793600559235, 0.46184277534484863);(-236.61936950683594, 86.72642517089844, 23.51997184753418);3.44519042969;1;1;1;(0.06985946744680405, 0.7452732920646667);(0.5314289331436157, 0.22454579174518585, 0.4653376340866089);495197599
1;(0.1035960465669632, 0.7783387899398804);1;1.56466617354e+15;(-16.8332462310791, 92.21751403808594, 625.7865600585938);(-256.5712890625, 98.114990234375, 27.66504669189453);(-77.3020248413086, 86.05841827392578, 620.3258056640625);1;3.11375427246;(0.6711209416389465, 0.24008290469646454, 0.46203917264938354);(-236.65316772460938, 86.8105697631836, 23.550613403320312);3.45469665527;1;1;1;(0.0702323243021965, 0.7425154447555542);(0.531846284866333, 0.2243676781654358, 0.46553733944892883);495208702
1;(0.10511850565671921, 0.7791362404823303);1;1.56466617355e+15;(-16.942607879638672, 92.24980926513672, 625.8109130859375);(-256.4187927246094, 98.41050720214844, 27.772592544555664);(-77.36196899414062, 86.06248474121094, 620.3313598632812);1;3.12364196777;(0.6712567806243896, 0.24007214605808258, 0.4620659053325653);(-235.74424743652344, 86.55889892578125, 23.458993911743164);3.45216369629;1;1;1;(0.07048779726028442, 0.741578996181488);(0.5320936441421509, 0.22427932918071747, 0.4656009376049042);495219805
1;(0.10535580664873123, 0.7789345979690552);1;1.56466617356e+15;(-17.033905029296875, 92.27827453613281, 625.8328857421875);(-256.009033203125, 98.44650268554688, 27.785709381103516);(-77.46033477783203, 86.06067657470703, 620.3461303710938);1;3.13017272949;(0.6714782118797302, 0.24008284509181976, 0.46211865544319153);(-235.60260009765625, 86.6225357055664, 23.482154846191406);3.46409606934;1;1;1;(0.07117417454719543, 0.7414649128913879);(0.5323000550270081, 0.2242017537355423, 0.4656575918197632);495230908
1;(0.10537280142307281, 0.7801606059074402);1;1.56466617357e+15;(-17.219125747680664, 92.29228973388672, 625.8098754882812);(-256.5885314941406, 97.49581909179688, 27.439708709716797);(-77.652099609375, 86.03514862060547, 620.2924194335938);1;3.13250732422;(0.6719337701797485, 0.24013590812683105, 0.46205320954322815);(-235.59246826171875, 86.23567199707031, 23.34134864807129);3.46484375;1;1;1;(0.07020348310470581, 0.7444775700569153);(0.5327233076095581, 0.22414690256118774, 0.4656260907649994);495242011
1;(0.10423245280981064, 0.7801336050033569);1;1.56466617358e+15;(-17.340503692626953, 92.28889465332031, 625.8705444335938);(-257.78741455078125, 97.03458404541016, 27.2718448638916);(-77.71636199951172, 86.02267456054688, 620.3176879882812);1;3.13186645508;(0.6720741391181946, 0.24018411338329315, 0.4621153473854065);(-236.27320861816406, 86.244140625, 23.344463348388672);3.4613494873;1;1;1;(0.06819529831409454, 0.7459391355514526);(0.5329962968826294, 0.22418303787708282, 0.4657517075538635);495253114
1;(0.10199403017759323, 0.7797874212265015);1;1.5646661736e+15;(-17.443307876586914, 92.2710952758789, 625.9542846679688);(-258.02508544921875, 97.74848175048828, 27.531658172607422);(-77.84365844726562, 85.9833984375, 620.4019165039062);1;3.1237487793;(0.6723426580429077, 0.24033868312835693, 0.4623015224933624);(-237.6095733642578, 86.3534164428711, 23.38422203063965);3.45758056641;1;1;1;(0.0677972212433815, 0.7436768412590027);(0.5332255959510803, 0.2242734283208847, 0.4659178555011749);495264217
1;(0.10215147584676743, 0.7787656188011169);1;1.56466617361e+15;(-17.651336669921875, 92.23029327392578, 626.1461181640625);(-258.4292907714844, 97.89225769042969, 27.58397102355957);(-78.08219146728516, 85.88945770263672, 620.5978393554688);1;3.12203979492;(0.6728348731994629, 0.24070662260055542, 0.4627200961112976);(-237.51559448242188, 86.67586517333984, 23.501605987548828);3.46058654785;1;1;1;(0.06712018698453903, 0.7432212829589844);(0.5336881279945374, 0.22448086738586426, 0.46629688143730164);495275320
1;(0.10148660838603973, 0.7767103910446167);1;1.56466617362e+15;(-17.77936553955078, 92.19542694091797, 626.2240600585938);(-257.3229675292969, 98.20088958740234, 27.696306228637695);(-78.14405059814453, 85.85730743408203, 620.633056640625);1;3.12519836426;(0.6729670763015747, 0.24081921577453613, 0.4627959132194519);(-237.91253662109375, 87.32444763183594, 23.737642288208008);3.47248840332;1;1;1;(0.06897331029176712, 0.7422432899475098);(0.5339752435684204, 0.22462011873722076, 0.46644800901412964);495286424
1;(0.10418476909399033, 0.780342698097229);1;1.56466617363e+15;(-17.88020133972168, 92.17497253417969, 626.2471923828125);(-256.1453857421875, 97.24250793457031, 27.347492218017578);(-78.25849151611328, 85.81141662597656, 620.64794921875);1;3.12991333008;(0.6732258796691895, 0.2409646064043045, 0.46284106373786926);(-236.30172729492188, 86.17823028564453, 23.320453643798828);3.47239685059;1;1;1;(0.07094578444957733, 0.7452803254127502);(0.5342036485671997, 0.22469137609004974, 0.46649351716041565);495297527
1;(0.10299704968929291, 0.7814765572547913);1;1.56466617364e+15;(-18.065725326538086, 92.14231872558594, 626.283935546875);(-255.17324829101562, 96.1160659790039, 26.937517166137695);(-78.46681213378906, 85.73848724365234, 620.6639404296875);1;3.13746643066;(0.6736998558044434, 0.2411920428276062, 0.46290430426597595);(-237.0107879638672, 85.82044219970703, 23.190210342407227);3.4786529541;1;1;1;(0.07257408648729324, 0.7488499879837036);(0.5346242189407349, 0.22480487823486328, 0.4665672481060028);495308630
1;(0.10268372297286987, 0.7818155288696289);1;1.56466617365e+15;(-18.177907943725586, 92.12242126464844, 626.2420043945312);(-256.0788269042969, 95.02397155761719, 26.54001808166504);(-78.52994537353516, 85.72055053710938, 620.6317138671875);1;3.12896728516;(0.6738541722297668, 0.24123254418373108, 0.46285179257392883);(-237.19781494140625, 85.71343994140625, 23.15126609802246);3.46812438965;1;1;1;(0.07105724513530731, 0.7523108124732971);(0.5348826050758362, 0.2248452603816986, 0.46648499369621277);495319733
1;(0.09799937903881073, 0.7782691121101379);1;1.56466617366e+15;(-18.272497177124023, 92.1169662475586, 626.2005004882812);(-257.4061279296875, 94.5263900756836, 26.358905792236328);(-78.62162780761719, 85.69197845458984, 620.5712890625);1;3.11299133301;(0.6740822196006775, 0.241293266415596, 0.4627481698989868);(-239.99440002441406, 86.83257293701172, 23.558591842651367);3.46290588379;1;1;1;(0.06883399933576584, 0.7538877129554749);(0.5351007580757141, 0.22484228014945984, 0.4664067327976227);495330836
1;(0.09889242798089981, 0.7765653729438782);1;1.56466617367e+15;(-18.475568771362305, 92.11648559570312, 626.05419921875);(-257.63580322265625, 95.32249450683594, 26.6486873626709);(-78.81371307373047, 85.6394271850586, 620.3775024414062);1;3.11106872559;(0.6745794415473938, 0.24136972427368164, 0.462400883436203);(-239.46124267578125, 87.37022399902344, 23.75430679321289);3.45872497559;1;1;1;(0.0684492364525795, 0.7513648867607117);(0.5355728268623352, 0.22477614879608154, 0.46612903475761414);495341939
1;(0.10026808828115463, 0.7796728610992432);1;1.56466617368e+15;(-18.602100372314453, 92.15536499023438, 626.0676879882812);(-257.20556640625, 95.6405258178711, 26.76445960998535);(-78.87467956542969, 85.64287567138672, 620.3787231445312);1;3.1125793457;(0.6747188568115234, 0.2413589507341385, 0.4624193012714386);(-238.63995361328125, 86.38956451416016, 23.397371292114258);3.45600891113;1;1;1;(0.06916991621255875, 0.7503570318222046);(0.5358596444129944, 0.22466278076171875, 0.4661744236946106);495353042
1;(0.10362976789474487, 0.7813865542411804);1;1.5646661737e+15;(-18.70738410949707, 92.19019317626953, 626.107421875);(-257.8011474609375, 95.80660247802734, 26.824928283691406);(-78.99143981933594, 85.65850067138672, 620.4136962890625);1;3.12463378906;(0.6749762892723083, 0.24132470786571503, 0.46252161264419556);(-236.633056640625, 85.84882354736328, 23.200559616088867);3.46658325195;1;1;1;(0.06817226111888885, 0.7498306035995483);(0.5360963940620422, 0.2245737463235855, 0.46626928448677063);495364145
1;(0.10238462686538696, 0.7836080193519592);1;1.56466617371e+15;(-18.905845642089844, 92.28343200683594, 626.353515625);(-257.5133972167969, 95.50138092041016, 26.71381187438965);(-79.23168182373047, 85.71923065185547, 620.6649780273438);1;3.12965393066;(0.6754533648490906, 0.2412426918745041, 0.4630921483039856);(-237.3764190673828, 85.14784240722656, 22.945405960083008);3.47213745117;1;1;1;(0.06865432113409042, 0.7507979273796082);(0.5365307927131653, 0.22439873218536377, 0.4667949080467224);495375249
1;(0.10296903550624847, 0.7799631953239441);1;1.56466617372e+15;(-19.02058982849121, 92.32109069824219, 626.4680786132812);(-257.7018737792969, 95.38431549072266, 26.671194076538086);(-79.29456329345703, 85.72918701171875, 620.71923828125);1;3.14065551758;(0.6755815744400024, 0.24123454093933105, 0.46321728825569153);(-237.0274658203125, 86.29793548583984, 23.364023208618164);3.47991943359;1;1;1;(0.06833859533071518, 0.7511689066886902);(0.5367838740348816, 0.2243344932794571, 0.46703943610191345);495386352
1;(0.10140123963356018, 0.780143141746521);1;1.56466617373e+15;(-19.103857040405273, 92.34645080566406, 626.5521240234375);(-257.66473388671875, 94.62692260742188, 26.395498275756836);(-79.40176391601562, 85.74407958984375, 620.811279296875);1;3.13676452637;(0.6758002638816833, 0.24122679233551025, 0.46342921257019043);(-237.9634552001953, 86.24115753173828, 23.34335708618164);3.48666381836;1;1;1;(0.0684008002281189, 0.7535691261291504);(0.5369674563407898, 0.2242942452430725, 0.4672180116176605);495397455
1;(0.10117321461439133, 0.7795500159263611);1;1.56466617374e+15;(-19.261600494384766, 92.39034271240234, 626.737060546875);(-258.0937805175781, 94.15509033203125, 26.223766326904297);(-79.59220123291016, 85.76532745361328, 620.9954223632812);1;3.14337158203;(0.676182746887207, 0.24123769998550415, 0.4638447165489197);(-238.09957885742188, 86.4283218383789, 23.411476135253906);3.49563598633;1;1;1;(0.0676821619272232, 0.7550642490386963);(0.5373132824897766, 0.2242421656847, 0.4676060676574707);495408558
